287,46.717422,-116.99184,6,290318,6310800,52400,59533,60000
239,46.717323,-116.99174,7,290318,6351100,1652,1799,1773
247,46.717369,-116.9917,6,290318,6401300,1241,1383,1356
217,46.717369,-116.99165,7,290318,6451500,1431,1579,1553
248,46.717323,-116.99178,7,290318,7420700,3238,47395,47369
236,46.717369,-116.99165,7,290318,7480900,125,267,241
176,46.717445,-116.99165,5,290318,15505500,45581,45607,45580
129,46.717522,-116.99147,7,290318,15551600,2279,3422,3396
127,46.717377,-116.99167,7,290318,16002300,991,1133,1106
123,46.717327,-116.9917,7,290318,16054700,1807,6951,6924
247,46.717495,-116.9917,6,290318,16110900,1059,1085,1058
123,46.717133,-116.99141,6,290318,16351300,2442,5576,5550
215,46.717243,-116.99181,5,290318,16403500,3543,3685,3658
112,46.717224,-116.99155,7,290318,16460400,1850,6005,5979
123,46.717495,-116.9918,6,290318,16510900,5058,5205,5179
124,46.717365,-116.99175,6,290318,16572800,3579,3728,3701
126,46.717304,-116.99159,6,290318,17025900,2812,2954,2928
147,46.717365,-116.99171,5,290318,17081400,1942,2090,2063
209,46.717434,-116.99179,4,290318,17133100,2751,2775,2749
240,46.717247,-116.99152,4,290318,17184400,5796,5823,5795
169,46.717331,-116.99165,3,290318,17333900,24095,24122,24094
185,46.717216,-116.99145,4,290318,17382300,1867,1893,1866
201,46.717178,-116.99139,4,290318,17432800,6752,6779,6751
203,46.717339,-116.9919,5,290318,18225500,34420,34560,34534
193,46.717381,-116.992,5,290318,18280900,12043,22194,22169
188,46.717361,-116.99168,5,290318,18333700,990,1132,1105
151,46.717415,-116.99176,5,290318,18400600,4132,4158,4131
174,46.7173,-116.99171,7,290318,18593100,3873,32038,32012
223,46.717415,-116.9917,5,290318,19182000,1587,1614,1586
209,46.717377,-116.99165,6,290318,19232100,1057,1197,1172
206,46.717319,-116.99164,5,290318,19291000,2087,2113,2086
194,46.717361,-116.99168,6,290318,19350900,2604,16745,16718
195,46.717339,-116.99177,5,290318,19442300,1561,1707,1682
186,46.717415,-116.99176,6,290318,19495000,2351,3493,3467
186,46.717373,-116.99173,6,290318,19550200,890,2039,2011
206,46.717415,-116.9918,5,290318,20000400,778,927,898
225,46.717346,-116.99184,5,290318,20100100,2105,2246,2219
168,46.717316,-116.9917,6,290318,20200100,3413,27554,27527
174,46.717499,-116.99189,5,290318,20243100,1543,1684,1657
173,46.717392,-116.99178,5,290318,20315600,784,1943,1914
172,46.717545,-116.99188,5,290318,20370000,625,1667,1640
241,46.717342,-116.99168,4,290318,21172300,1904,2045,2019
244,46.717369,-116.99181,8,290318,23012900,28793,32930,32904
238,46.717331,-116.99174,8,290318,23085300,1552,1699,1674
230,46.71735,-116.99168,8,290318,23142100,539,1679,1651
221,46.717476,-116.99194,8,290318,23192600,1022,1164,1138
187,46.717304,-116.99168,9,290318,23250100,2199,36349,36323
240,46.717373,-116.99183,8,290318,23292500,599,742,714
225,46.717308,-116.99172,8,290318,23342500,1171,1319,1293
209,46.717361,-116.99178,8,290318,23392500,197,1219,1191
208,46.717297,-116.99167,8,290318,23442400,360,502,474
224,46.717472,-116.992,8,290318,23492400,1204,1353,1326
205,46.717388,-116.99159,8,9999,9999,91,116,90
208,46.717285,-116.99176,8,290318,23592400,1322,1462,1436
245,46.717323,-116.99172,6,300318,42200,472,612,586
244,46.717281,-116.99154,6,300318,92400,1891,1917,1890
223,46.717331,-116.99167,8,300318,142300,268,1387,1360
129,46.717323,-116.99176,8,300318,201900,39608,57770,57743
103,46.717243,-116.99168,9,300318,242600,3179,3327,3299
102,46.71719,-116.99145,9,300318,292500,821,963,936
101,46.717411,-116.99169,9,300318,342700,554,1618,1593
99,46.717373,-116.99177,9,300318,393000,2043,3182,3156
133,46.717144,-116.99146,9,300318,442900,1376,2527,2502
172,46.717278,-116.99146,7,300318,493200,3694,5834,5807
135,46.717155,-116.99155,7,300318,543000,1315,2461,2434
131,46.717403,-116.99166,7,300318,593000,945,1093,1066
227,46.717339,-116.99166,6,300318,1043300,2552,2692,2667
124,46.717224,-116.99152,7,300318,1093300,1152,1293,1267
224,46.717369,-116.99179,6,300318,1151100,26861,37899,37872
223,46.717407,-116.99207,6,300318,1193600,1340,1487,1462
240,46.717403,-116.99181,5,300318,1243700,915,1062,1037
229,46.717407,-116.99187,5,300318,1293800,484,633,606
219,46.717491,-116.99193,6,300318,1344300,4042,4184,4158
179,46.717384,-116.99189,6,300318,1402700,13620,46792,46765
223,46.717194,-116.99172,5,300318,1444500,3176,3200,3175
244,46.71743,-116.99224,6,300318,1495200,8769,8910,8885
239,46.717293,-116.99206,5,300318,1545300,9897,10038,10012
232,46.717255,-116.99162,6,300318,1594800,4963,4988,4962
176,46.717369,-116.99186,6,300318,2053500,25072,28220,28194
187,46.717262,-116.99187,6,300318,2102400,3531,3671,3646
245,46.717373,-116.99155,4,300318,2165000,9135,9160,9134
232,46.717232,-116.99158,5,300318,2220000,10002,10028,10001
224,46.717312,-116.99203,6,300318,2272100,10822,10848,10821
244,46.717346,-116.99195,6,300318,2364100,6176,15312,15285
265,46.717285,-116.99221,6,300318,2440600,9217,59393,60000
111,46.717361,-116.99188,7,300318,3290100,30732,59893,59867
133,46.717438,-116.99199,6,300318,3340800,38189,57332,57306
117,46.730087,-117.01101,8,300318,3425200,1232,1374,1348
151,46.729496,-117.01239,6,300318,3482100,4790,4936,4910
162,46.72934,-117.01201,5,300318,4192600,53508,53534,53507
140,46.729366,-117.01202,7,300318,4342000,34355,54498,54472
202,46.725384,-117.00115,5,300318,4382600,2656,2806,2779
141,46.717403,-116.99185,6,300318,4432700,5917,6057,6032
137,46.717396,-116.99188,6,300318,4482300,4179,4205,4178
209,46.717365,-116.99169,5,300318,4531700,430,573,545
176,46.717358,-116.99173,5,300318,4581600,1654,1796,1769
171,46.717278,-116.99172,5,300318,5031400,788,1931,1905
178,46.717346,-116.9917,5,300318,5081100,903,1045,1018
187,46.7173,-116.99173,5,300318,5130900,992,1132,1106
199,46.717316,-116.99172,5,300318,5180700,1050,1192,1166
235,46.717251,-116.9916,4,300318,5230600,2086,2112,2085
234,46.717331,-116.99179,5,300318,5280200,89,233,205
259,46.717297,-116.99165,5,300318,5330500,1083,5109,60000
293,46.717285,-116.99168,5,300318,5380500,81,7106,60000
239,46.71727,-116.99157,8,300318,5435000,2080,54263,54238
395,46.717297,-116.99168,6,300318,5475700,1068,3100,60000
237,46.717255,-116.99165,7,300318,5533900,2054,47232,47206
257,46.717342,-116.99173,7,300318,5575400,1037,4057,60000
214,46.717377,-116.99178,8,300318,6032000,2051,32220,32195
313,46.717384,-116.99179,7,300318,6075400,2026,8054,60000
343,46.717308,-116.99167,7,300318,6131500,983,31030,60000
240,46.717411,-116.99185,8,300318,6183200,2942,50115,50089
394,46.717522,-116.99212,7,300318,6224400,3899,3924,60012
128,46.717323,-116.99174,9,300318,6280900,1845,31017,30992
211,46.71727,-116.99166,9,300318,6330100,1782,24942,24915
232,46.717152,-116.99162,7,300318,6373900,4695,4721,4694
232,46.717461,-116.99201,7,300318,6423500,1616,2761,2734
227,46.717117,-116.99132,7,300318,6473200,1488,1636,1609
215,46.717358,-116.99181,7,300318,6523700,2192,3332,3306
225,46.71727,-116.99152,7,300318,6573800,927,1067,1042
228,46.717312,-116.9915,6,300318,7024200,1662,1804,1778
239,46.717403,-116.99162,5,300318,7074400,373,519,494
234,46.717316,-116.99178,7,300318,7125200,2175,5330,5304
219,46.717361,-116.99149,7,300318,7182500,889,35049,35022
221,46.7173,-116.99202,7,300318,7225600,2617,2763,2736
225,46.717339,-116.99174,7,300318,7280000,3324,3350,3323
229,46.717243,-116.99194,7,300318,7330200,2036,2183,2157
245,46.71719,-116.99202,6,300318,7380500,1740,1766,1739
234,46.717289,-116.99162,7,300318,7430900,2443,2583,2557
234,46.717365,-116.9918,7,300318,7481400,1140,4300,4275
234,46.71735,-116.99164,7,300318,7531500,1850,1875,1849
234,46.717365,-116.99161,7,300318,7582000,3565,3706,3680
202,46.717316,-116.9917,6,300318,8091100,31014,48156,48129
242,46.717026,-116.99158,5,300318,8132800,1705,1731,1704
244,46.717335,-116.99172,6,300318,8183100,1417,1558,1531
153,46.717213,-116.99159,7,300318,8242500,4129,52302,52276
154,46.717369,-116.99168,7,300318,8283800,1855,1995,1969
158,46.717262,-116.99164,4,300318,8334000,566,591,565
154,46.717171,-116.99163,7,300318,8384400,1286,1434,1406
153,46.717461,-116.99181,7,300318,8434700,975,1116,1090
151,46.71719,-116.99155,7,300318,8485500,3674,5815,5790
234,46.717545,-116.992,5,300318,8535500,2362,2387,2360
216,46.717754,-116.99195,6,300318,8585900,3062,3203,3177
147,46.717533,-116.99186,7,300318,9042300,4748,23909,23882
191,46.717438,-116.99178,6,300318,9090500,2454,2602,2576
229,46.717358,-116.99186,6,300318,9141000,4127,4153,4126
211,46.717403,-116.99178,5,300318,9191200,2795,2819,2794
200,46.716934,-116.99171,5,300318,9241600,3451,3477,3451
195,46.717705,-116.99166,5,300318,9291900,3122,3149,3121
161,46.717407,-116.99176,6,300318,9344900,19833,29965,29938
184,46.717266,-116.99173,5,300318,9392600,3472,3497,3471
156,46.717201,-116.99156,6,300318,9442700,1143,1169,1143
177,46.717308,-116.99166,5,300318,9493100,1793,1819,1792
185,46.71735,-116.99177,4,300318,9543400,1448,1473,1447
163,46.717415,-116.99172,6,300318,9593700,1094,1121,1094
170,46.717316,-116.99171,5,300318,10053100,50902,51046,51018
234,46.71727,-116.99183,3,300318,10094500,1403,1429,1402
206,46.7173,-116.99168,4,300318,10144900,2045,2072,2045
239,46.717297,-116.99163,3,300318,10195300,2722,2748,2722
231,46.717365,-116.99185,4,300318,10245600,651,792,765
246,46.717373,-116.99174,3,300318,10300200,1609,1635,1609
175,46.717381,-116.99176,5,300318,10350900,3531,3678,3651
244,46.717342,-116.99164,5,300318,10410700,50609,57645,57618
200,46.717285,-116.99158,7,300318,10460100,2397,46576,46550
241,46.717274,-116.99155,6,300318,10502200,2349,2494,2467
146,46.717331,-116.99167,7,300318,10555500,2300,30452,30426
146,46.717381,-116.99181,7,300318,11004300,2229,13367,13341
214,46.71743,-116.99181,6,300318,11053700,1152,2304,2277
218,46.717228,-116.99152,6,300318,11104600,2062,6219,6193
144,46.717175,-116.99151,7,300318,11161300,2985,28145,28119
161,46.717571,-116.99212,6,300318,11205200,1904,2044,2017
160,46.717365,-116.99182,6,300318,11260000,1816,4971,4943
139,46.717407,-116.99191,7,300318,11310300,2750,2896,2869
158,46.717373,-116.99178,6,300318,11360600,650,794,766
135,46.717396,-116.99181,7,300318,11411700,2568,6701,6675
176,46.717285,-116.99163,7,300318,11463900,2475,23637,23609
235,46.717407,-116.99171,6,300318,11512600,5384,5533,5506
233,46.717258,-116.99157,6,300318,11562900,2290,3440,3412
174,46.717094,-116.99153,6,300318,12013300,2207,2353,2328
222,46.717178,-116.99146,6,300318,12064200,2086,6215,6189
248,46.717415,-116.9917,5,300318,12114200,966,1107,1081
199,46.717365,-116.99177,7,300318,12173800,1870,52040,52012
189,46.717194,-116.99162,6,300318,12215400,1771,2907,2881
172,46.717056,-116.99156,7,300318,12270200,3665,5812,5787
165,46.717258,-116.99174,7,300318,12322700,2543,25698,25671
217,46.717381,-116.99181,6,300318,12374300,10443,36613,36588
301,46.717415,-116.99189,7,300318,12431100,6356,59538,60000
237,46.717392,-116.99165,7,300318,12474900,10281,32443,32417
245,46.717361,-116.99171,7,300318,12522600,2194,4336,4309
120,46.717335,-116.99171,9,300318,12580100,1122,34273,34246
197,46.717335,-116.99169,4,300318,13023300,1025,1050,1024
225,46.717476,-116.99185,6,300318,13073800,923,1065,1037
235,46.717403,-116.99203,5,300318,13124400,1827,1853,1826
231,46.717281,-116.99158,5,300318,13174900,1731,1758,1730
232,46.717316,-116.99166,4,300318,13225400,1634,1659,1634
221,46.717297,-116.99173,6,300318,13275900,1543,1684,1658
143,46.717232,-116.99168,7,300318,13330600,2460,3605,3578
177,46.717285,-116.9917,6,300318,13380900,1375,1522,1496
206,46.717312,-116.99184,5,300318,13431400,1311,1451,1425
162,46.717354,-116.99177,6,300318,13491100,53241,53383,53355
167,46.717281,-116.99176,6,300318,13532500,2137,2164,2137
175,46.717644,-116.99197,6,300318,13582900,1073,1221,1195
187,46.717255,-116.99162,5,300318,14033300,1720,1746,1720
192,46.717098,-116.99157,6,300318,14083700,670,818,792
211,46.717361,-116.99178,5,300318,14134600,2607,4741,4716
211,46.717152,-116.99152,6,300318,14184600,1296,1444,1418
317,46.717331,-116.99168,7,300318,14244800,33943,59994,60011
192,46.717331,-116.99171,9,300318,14293500,2894,42062,42035
187,46.717201,-116.99155,9,300318,14335900,1565,2728,2703
178,46.717251,-116.99169,9,300318,14390500,2241,5398,5370
169,46.717312,-116.99168,9,300318,14441700,1923,14079,14053
206,46.717049,-116.99147,8,300318,14490900,2631,2778,2752
151,46.717346,-116.99168,9,300318,14541400,4328,4468,4442
180,46.71722,-116.9916,8,300318,14591600,1012,3162,3137
280,46.717186,-116.99158,8,300318,15051600,1732,59912,60000
164,46.717377,-116.99178,8,300318,15092100,469,1618,1592
225,46.717369,-116.99175,8,300318,15142700,1210,4359,4333
