2019,1,3,22,52,54,481,6,46.72956466,-117.01202392
2019,1,3,22,59,0,481,6,46.72956466,-117.01202392
2019,1,3,23,5,5,481,6,46.72956466,-117.01202392
2019,1,3,23,11,10,481,6,46.72956466,-117.01202392
2019,1,3,23,17,15,481,6,46.72956466,-117.01202392
2019,1,3,23,23,20,369,6,46.72956466,-117.01202392
2019,1,3,23,29,26,369,6,46.72956466,-117.01202392
2019,1,3,23,35,31,369,6,46.72951507,-117.01224517
2019,1,3,23,41,36,369,6,46.72957992,-117.01171112
2019,1,3,23,47,41,369,6,46.72957992,-117.01171112
2019,1,3,23,53,46,369,6,46.72957992,-117.01171112
2019,1,3,23,59,51,369,6,46.72957992,-117.01171112
2019,1,4,0,15,11,516,4,46.72960281,-117.01242828
2019,1,4,0,21,23,315,6,46.72946166,-117.01203918
2019,1,4,0,27,35,271,6,46.72932052,-117.01197052
2019,1,4,0,33,47,271,6,46.72946548,-117.01209259
2019,1,4,0,39,59,271,6,46.72928619,-117.01237487
2019,1,4,0,46,11,271,6,46.72945785,-117.01216888
2019,1,4,0,52,23,271,6,46.72956848,-117.01233673
2019,1,4,0,58,35,271,6,46.72939682,-117.01193237
2019,1,4,1,4,46,271,6,46.72960281,-117.01226806
2019,1,4,1,10,58,271,6,46.72940063,-117.01200866
2019,1,4,1,17,10,271,6,46.72940063,-117.01200866
2019,1,4,1,23,22,271,6,46.72940063,-117.01200866
2019,1,4,1,29,34,271,6,46.72940063,-117.01200866
2019,1,4,1,35,45,271,6,46.72940063,-117.01200866
2019,1,4,1,41,57,271,6,46.72940063,-117.01200866
2019,1,4,1,48,9,271,6,46.72940063,-117.01200866
2019,1,4,1,54,21,271,6,46.72940063,-117.01200866
2019,1,4,2,0,32,267,4,46.72940063,-117.01200866
2019,1,4,2,6,44,267,4,46.72940063,-117.01200866
2019,1,4,2,12,56,267,4,46.72940063,-117.01200866
2019,1,4,2,19,8,267,4,46.72942352,-117.01248931
2019,1,4,2,25,19,322,6,46.72948074,-117.01203918
2019,1,4,2,31,31,322,6,46.72945022,-117.01224517
2019,1,4,2,37,43,322,6,46.72949981,-117.01216125
2019,1,4,2,43,55,322,6,46.72945785,-117.01223754
2019,1,4,2,50,6,313,7,46.72943878,-117.01244354
2019,1,4,2,56,18,313,7,46.72949218,-117.01242828
2019,1,4,3,2,30,313,7,46.72951126,-117.01234436
2019,1,4,3,8,42,313,7,46.72950363,-117.01204681
2019,1,4,3,14,54,313,7,46.72941207,-117.01185607
2019,1,4,3,21,5,313,7,46.72946166,-117.01226806
2019,1,4,3,27,17,313,7,46.72952651,-117.01239013
2019,1,4,3,33,29,313,7,46.72947311,-117.01241302
2019,1,4,3,39,41,313,7,46.72943115,-117.01250457
2019,1,4,3,45,52,374,6,46.72937011,-117.01206207
2019,1,4,3,52,4,374,6,46.72939300,-117.01213073
2019,1,4,3,58,16,374,6,46.72955322,-117.01156616
2019,1,4,4,4,28,374,6,46.72950744,-117.01220703
2019,1,4,4,10,39,374,6,46.72952270,-117.01200103
2019,1,4,4,16,51,374,6,46.72941970,-117.01200103
2019,1,4,4,23,3,374,6,46.72947311,-117.01257324
2019,1,4,4,29,14,246,8,46.72946166,-117.01240539
2019,1,4,4,35,26,246,8,46.72946929,-117.01216888
2019,1,4,4,41,38,246,8,46.72950363,-117.01271820
2019,1,4,4,47,50,246,8,46.72955322,-117.01293182
2019,1,4,4,54,1,331,5,46.72942733,-117.01219177
2019,1,4,5,0,13,331,5,46.72942733,-117.01200103
2019,1,4,5,6,25,331,5,46.72950363,-117.01186370
2019,1,4,5,12,37,331,5,46.72939682,-117.01190948
2019,1,4,5,18,48,331,5,46.72939682,-117.01190948
2019,1,4,5,25,0,331,5,46.72916030,-117.01284027
2019,1,4,5,31,12,331,5,46.72916030,-117.01284027
2019,1,4,5,37,24,331,5,46.72916030,-117.01284027
2019,1,4,5,43,35,331,5,46.72916030,-117.01284027
2019,1,4,5,49,47,331,5,46.72916030,-117.01284027
2019,1,4,5,55,59,331,5,46.72916030,-117.01284027
2019,1,4,6,2,10,331,5,46.72916030,-117.01284027
2019,1,4,6,8,22,331,5,46.72927474,-117.01213836
2019,1,4,6,14,34,331,5,46.72927474,-117.01213836
2019,1,4,6,20,46,331,5,46.72927474,-117.01213836
2019,1,4,6,26,57,331,5,46.72943878,-117.01184844
2019,1,4,6,33,9,331,5,46.72943878,-117.01184844
2019,1,4,6,39,21,331,5,46.72954177,-117.01216125
2019,1,4,6,45,32,331,5,46.72945022,-117.01194000
2019,1,4,6,51,44,331,5,46.72957229,-117.01232910
2019,1,4,6,57,56,331,5,46.72955322,-117.01243591
2019,1,4,7,4,7,331,5,46.72950744,-117.01185607
2019,1,4,7,10,19,331,5,46.72953796,-117.01230621
2019,1,4,7,16,31,331,5,46.72946929,-117.01220703
2019,1,4,7,22,43,331,5,46.72944259,-117.01176452
2019,1,4,7,28,54,331,5,46.72941589,-117.01207733
2019,1,4,7,35,6,331,5,46.72949600,-117.01216125
2019,1,4,7,41,18,331,5,46.72922897,-117.01204681
2019,1,4,7,47,29,331,5,46.72922897,-117.01204681
2019,1,4,7,53,41,331,5,46.72922897,-117.01204681
2019,1,4,7,59,53,331,5,46.72922897,-117.01204681
2019,1,4,8,6,4,331,5,46.72922897,-117.01204681
2019,1,4,8,12,16,331,5,46.72922897,-117.01204681
2019,1,4,8,18,28,331,5,46.72922897,-117.01204681
2019,1,4,8,24,39,331,5,46.72922897,-117.01204681
2019,1,4,8,30,51,331,5,46.72922897,-117.01204681
2019,1,4,8,37,3,331,5,46.72922897,-117.01204681
2019,1,4,8,43,15,331,5,46.72922897,-117.01204681
2019,1,4,8,49,26,331,5,46.72922897,-117.01204681
