2019,2,6,11,10,57,249,6,46.7295150756,-117.0123596191
2019,2,6,11,12,15,818,4,46.7295303344,-117.0122299194
2019,2,6,11,12,36,250,6,46.7295227050,-117.0122680664
2019,2,6,11,13,17,251,6,46.7294960021,-117.0123138427
2019,2,6,11,13,39,326,4,46.7294692993,-117.0121841430
2019,2,6,11,13,56,251,6,46.7293624877,-117.0119323730
2019,2,6,11,15,35,252,6,46.7296447753,-117.0125732421
2019,2,6,11,18,28,252,6,46.7294273376,-117.0119857788
2019,2,6,11,21,26,252,6,46.7293777465,-117.0118331909
2019,2,6,11,24,24,252,6,46.7294807434,-117.0118408203
2019,2,6,11,27,22,252,6,46.7294807434,-117.0118408203
2019,2,6,11,30,20,252,6,46.7296524047,-117.0126342773
2019,2,6,11,33,18,252,6,46.7296142578,-117.0124816894
2019,2,6,11,36,16,252,6,46.7295532226,-117.0119247436
2019,2,6,11,39,14,252,6,46.7294158935,-117.0121917724
2019,2,6,11,42,11,275,6,46.7294387817,-117.0124282836
2019,2,6,11,45,9,275,6,46.7294425964,-117.0122985839
2019,2,6,11,48,7,275,6,46.7293319702,-117.0116119384
2019,2,6,11,51,5,275,6,46.7293319702,-117.0116119384
2019,2,6,11,54,3,275,6,46.7293319702,-117.0116119384
2019,2,6,11,57,1,275,6,46.7293319702,-117.0116119384
2019,2,6,11,59,59,275,6,46.7293319702,-117.0116119384
2019,2,6,12,2,57,275,6,46.7293319702,-117.0116119384
2019,2,6,12,5,54,275,6,46.7293319702,-117.0116119384
2019,2,6,12,8,52,275,6,46.7293319702,-117.0116119384
2019,2,6,12,11,50,275,6,46.7293319702,-117.0116119384
2019,2,6,12,14,48,275,6,46.7293319702,-117.0116119384
2019,2,6,12,17,46,275,6,46.7293319702,-117.0116119384
2019,2,6,12,20,44,275,6,46.7293319702,-117.0116119384
2019,2,6,12,23,42,275,6,46.7293319702,-117.0116119384
2019,2,6,12,26,40,275,6,46.7294540405,-117.0120162963
2019,2,6,12,29,37,163,6,46.7296142578,-117.0119781494
2019,2,6,12,32,35,163,6,46.7295761108,-117.0121841430
2019,2,6,12,35,33,163,6,46.7292366027,-117.0121154785
2019,2,6,12,38,31,163,6,46.7294960021,-117.0122604370
2019,2,6,12,41,29,163,6,46.7294654846,-117.0125045776
2019,2,6,12,44,27,163,6,46.7299232482,-117.0124740600
2019,2,6,12,47,25,163,6,46.7294769287,-117.0123291015
2019,2,6,12,50,23,163,6,46.7294654846,-117.0121841430
2019,2,6,12,53,21,163,6,46.7294960021,-117.0122528076
2019,2,6,12,56,18,108,9,46.7294883728,-117.0121994018
2019,2,6,12,59,16,108,9,46.7294616699,-117.0122222900
2019,2,6,13,2,14,108,9,46.7294616699,-117.0122375488
2019,2,6,13,5,12,108,9,46.7295074462,-117.0122756958
2019,2,6,13,5,12,108,9,46.7295074462,-117.0122756958
2019,2,6,13,11,8,108,9,46.7295036315,-117.0122222900
2019,2,6,13,14,6,108,9,46.7294540405,-117.0122070312
2019,2,6,13,17,4,108,9,46.7293548583,-117.0119018554
2019,2,6,13,20,1,109,9,46.7295646667,-117.0126571655
2019,2,6,13,22,59,109,9,46.7295036315,-117.0121536254
2019,2,6,13,25,57,109,9,46.7298812866,-117.0117263793
2019,2,6,13,28,55,109,9,46.7295303344,-117.0120315551
