,60000,0,60001
,60000,0,60001
239,46.717201,-116.991680,3,210318,5575100,29568,29593,29567
240,46.717289,-116.991680,3,210318,6022200,3309,8450,8425
247,46.717297,-116.991650,5,210318,6073300,3109,27300,27272
137,46.717323,-116.991710,6,210318,6123300,4946,35107,35080
139,46.717312,-116.991620,6,210318,6165400,3787,3929,3902
161,46.717285,-116.991710,5,210318,6215100,2638,8795,8769
144,46.717392,-116.991610,6,210318,6263600,1539,1680,1654
168,46.717255,-116.991660,5,210318,6313500,8388,8530,8503
190,46.717365,-116.991720,5,210318,6362300,2332,4413,4386
173,46.717323,-116.991710,5,210318,6411300,1157,2311,2285
178,46.717590,-116.991780,5,210318,6460700,4065,4212,4185
175,46.717369,-116.991770,5,210318,6512300,27970,28110,28083
188,46.717396,-116.991810,4,210318,6555100,3869,4010,3984
183,46.717319,-116.991580,4,210318,7004200,2804,2944,2918
179,46.717739,-116.991890,4,210318,7053500,3737,3878,3850
176,46.717449,-116.991710,4,210318,7103400,10657,10803,10778
173,46.717278,-116.991630,4,210318,7152400,8565,8706,8681
171,46.717342,-116.991680,4,210318,7201000,2490,2630,2604
244,46.717319,-116.991660,3,210318,7250300,3400,3425,3399
228,46.717487,-116.991710,3,210318,7295400,2327,2351,2326
217,46.717342,-116.991720,3,210318,7344500,1236,1262,1235
207,46.717251,-116.991710,3,210318,7393900,3152,3177,3151
200,46.717354,-116.991670,3,210318,7443100,3058,3082,3057
195,46.717342,-116.991690,3,210318,7492200,1961,1987,1960
371,46.717316,-116.991740,5,210318,7550800,54884,55912,60001
263,46.717339,-116.991770,6,210318,8000400,23771,59930,60001
139,46.717331,-116.991700,7,210318,8045100,3659,54832,54806
166,46.717426,-116.991680,5,210318,8085400,5586,5727,5701
239,46.717331,-116.991780,5,210318,8134500,4458,4483,4457
176,46.717270,-116.991610,5,210318,8183500,2379,2519,2494
221,46.717598,-116.991370,6,210318,8232800,2251,3398,3371
189,46.717510,-116.991710,6,210318,8281800,1160,1301,1275
135,46.717213,-116.991680,5,210318,8331200,3066,3213,3186
145,46.717403,-116.991680,6,210318,8380300,965,2109,2081
143,46.717415,-116.991680,6,210318,8425400,878,1019,991
142,46.717442,-116.991680,6,210318,8474800,2782,2925,2897
141,46.717392,-116.991740,6,210318,8524200,707,4829,4804
140,46.717323,-116.991620,6,210318,8574300,2583,13732,13706
140,46.717396,-116.991760,6,210318,9023000,4487,8633,8606
139,46.717381,-116.991710,6,210318,9071500,1390,1530,1505
139,46.717381,-116.991710,6,210318,9121400,8301,8442,8414
139,46.717354,-116.991600,6,210318,9170900,8206,11351,11326
153,46.717323,-116.992000,5,210318,9215700,7099,7240,7213
139,46.717411,-116.991810,6,210318,9265900,17047,17194,17168
140,46.717327,-116.991710,6,210318,9320200,21919,28063,28036
170,46.717331,-116.991750,6,210318,9363000,3818,3964,3938
235,46.717400,-116.991750,5,210318,9414500,26718,26860,26833
149,46.717514,-116.991830,6,210318,9463500,24630,24777,24750
167,46.717339,-116.991710,6,210318,9513300,30522,30664,30636
222,46.717342,-116.991740,5,210318,9560200,7407,7547,7522
209,46.717300,-116.991700,5,210318,10005300,6296,6437,6410
205,46.717480,-116.991710,4,210318,10054400,5237,5377,5352
191,46.717373,-116.991720,5,210318,10103900,8094,8235,8209
185,46.717175,-116.991510,5,210318,10152600,2992,3134,3108
181,46.717262,-116.991650,5,210318,10201600,897,1045,1018
178,46.717369,-116.991790,5,210318,10250900,1786,1926,1901
211,46.717297,-116.991740,3,210318,10300200,2714,2739,2713
186,46.717476,-116.991990,4,210318,10345200,622,764,736
189,46.717480,-116.991460,4,210318,10395500,11484,11511,11483
186,46.717339,-116.991710,5,210318,10445200,13385,16521,16496
201,46.717281,-116.991720,4,210318,10493000,2268,2295,2268
211,46.717358,-116.991650,4,210318,10542500,5167,5195,5167
150,46.717430,-116.991880,6,210318,10593300,21092,21242,21214
241,46.717350,-116.991620,4,210318,11040900,5006,5147,5120
248,46.717358,-116.991740,4,210318,11085800,1886,2028,2001
153,46.717342,-116.991680,5,210318,11135800,1764,9914,9887
152,46.717377,-116.991700,5,210318,11185800,3701,17815,17789
152,46.717308,-116.991650,5,210318,11234000,7604,7745,7718
279,46.717247,-116.991760,4,210318,11292000,26461,57504,60000
345,46.717365,-116.991730,4,210318,11335400,34388,39389,60000
168,46.717243,-116.991610,5,210318,11381400,3265,7396,7369
167,46.717377,-116.991710,5,210318,11430400,3124,5271,5244
166,46.717335,-116.991700,5,210318,11483200,2027,41170,41145
166,46.717342,-116.991760,5,210318,11525600,3892,13045,13019
