152,46.717255,-116.99184,6,250318,5020100,18659,18799,18773
172,46.717075,-116.99165,6,250318,5064200,5371,5511,5485
161,46.71719,-116.99176,5,250318,5113400,3055,3079,3054
132,46.717224,-116.99192,6,250318,5163400,8737,8763,8737
162,46.7173,-116.99183,6,250318,5182900,5091,5115,5090
172,46.717304,-116.99165,5,250318,5241800,55543,59690,59664
137,46.717072,-116.99171,8,250318,5282000,7189,7336,7310
237,46.717339,-116.99181,5,250318,5330900,2060,2206,2180
216,46.717148,-116.99174,5,250318,5380400,2507,2533,2506
236,46.71719,-116.99192,5,250318,5425800,2154,2294,2269
182,46.717594,-116.99197,5,250318,5475600,5810,5835,5809
236,46.717014,-116.99161,5,250318,5524800,3453,3479,3452
178,46.71714,-116.99168,8,250318,5574300,3110,4264,4239
99,46.717278,-116.99178,8,250318,6030100,2821,28019,27993
103,46.71727,-116.99206,7,250318,6073000,1512,2541,2515
115,46.717392,-116.9921,5,250318,6122200,107,248,220
137,46.717487,-116.99215,6,250318,6172000,3721,3868,3842
135,46.717403,-116.992,6,250318,6222600,2370,15511,15484
133,46.717407,-116.99193,6,250318,6270800,3023,3163,3137
192,46.717361,-116.99185,4,250318,6320000,1452,1598,1572
115,46.717476,-116.99187,6,250318,6365900,2349,5461,5435
127,46.717384,-116.99143,5,250318,6415000,976,2121,2094
115,46.717377,-116.99193,6,250318,6464500,2609,2750,2724
139,46.717457,-116.9918,5,250318,6513900,2278,2421,2393
221,46.717052,-116.9915,7,250318,6570000,18919,29058,29033
176,46.717308,-116.99192,6,250318,7012600,1316,1464,1438
201,46.717236,-116.992,6,250318,7062000,188,329,303
239,46.717354,-116.9919,6,250318,7111500,1308,1449,1423
188,46.717144,-116.99197,5,250318,7160900,1185,1326,1301
244,46.717541,-116.99162,6,250318,7210300,138,280,253
103,46.717361,-116.99186,8,9999,9999,152,175,151
144,46.717255,-116.99193,7,250318,7305800,1421,6571,6545
148,46.717419,-116.99167,6,250318,7354700,1065,1206,1179
201,46.717236,-116.99194,6,250318,7404500,2743,4844,4818
145,46.717239,-116.9919,6,250318,7453900,1347,4501,4474
138,46.717495,-116.99169,7,250318,7503200,999,3134,3107
168,46.717453,-116.99191,6,250318,7553200,6640,8772,8745
242,46.717327,-116.99178,4,250318,8002100,3323,3348,3322
154,46.717411,-116.99174,5,250318,8051500,2937,3084,3058
199,46.717445,-116.99181,6,250318,8103100,24603,24743,24718
200,46.717339,-116.99178,5,250318,8150200,1211,1237,1210
175,46.71743,-116.99183,5,250318,8200200,6869,6893,6867
139,46.717403,-116.99174,5,250318,8245400,1505,4646,4620
135,46.717361,-116.99176,6,250318,8294800,4157,4297,4272
249,46.717342,-116.99186,5,250318,8345000,10842,11969,11943
159,46.717331,-116.99184,5,250318,8393700,4478,4503,4477
120,46.717255,-116.99203,6,250318,8443300,6124,6148,6123
198,46.717289,-116.99174,6,250318,8492600,4786,4812,4785
155,46.717148,-116.9918,6,250318,8541700,1628,1770,1743
194,46.717213,-116.99171,6,250318,8591200,2076,2102,2075
161,46.71735,-116.99181,6,250318,9040600,1958,2098,2072
175,46.717659,-116.99164,5,250318,9090300,4376,4522,4497
154,46.717339,-116.99179,6,250318,9140100,5027,8162,8136
168,46.71735,-116.99187,5,250318,9185000,2734,2881,2855
237,46.717346,-116.99184,3,250318,9234700,5333,5359,5332
243,46.717327,-116.99192,3,250318,9283800,2202,2226,2201
169,46.717388,-116.99191,6,250318,9340100,30655,30795,30769
129,46.717342,-116.99184,7,250318,9382800,3299,3439,3413
218,46.717255,-116.99187,4,250318,9432100,1898,1922,1897
231,46.717278,-116.99185,3,250318,9481600,2557,2582,2556
229,46.717194,-116.99184,3,250318,9531000,2197,2221,2196
150,46.717312,-116.99183,5,250318,9580500,2841,2988,2962
188,46.717251,-116.99189,4,250318,10030100,4484,4510,4483
186,46.717293,-116.99181,4,250318,10075500,4125,4152,4125
229,46.717285,-116.99182,3,250318,10124700,2104,2130,2103
230,46.717388,-116.99213,3,250318,10174400,4425,4451,4425
188,46.717419,-116.99194,4,250318,10223800,4079,4104,4078
233,46.717342,-116.99186,3,250318,10280100,32779,32805,32778
134,46.717258,-116.99182,6,250318,10322500,355,2516,2490
203,46.717518,-116.99191,5,9999,9999,122,144,121
173,46.717442,-116.99193,5,250318,10421200,1177,1326,1299
172,46.717297,-116.9919,5,250318,10470700,1286,1312,1285
137,46.717342,-116.9918,6,250318,10520300,1236,3076,3049
175,46.717175,-116.99176,5,250318,10565500,1444,1593,1566
166,46.717278,-116.99174,6,250318,11015300,278,4390,4363
164,46.717415,-116.99178,6,250318,11064500,2111,2252,2225
177,46.716843,-116.99183,5,250318,11114300,5549,5697,5670
164,46.717289,-116.99184,6,250318,11163400,193,2344,2317
170,46.717197,-116.99197,5,250318,11212800,2258,2407,2381
163,46.717125,-116.99189,6,250318,11262300,1559,2640,2613
174,46.717213,-116.99187,8,250318,11313900,127,24311,24283
208,46.717381,-116.99184,7,250318,11361000,1459,1485,1458
245,46.717438,-116.99201,6,250318,11410500,422,1572,1544
213,46.717682,-116.99205,7,250318,11460200,2068,4195,4168
141,46.717281,-116.99191,8,250318,11505400,1468,2406,2380
245,46.717293,-116.99185,7,250318,11554800,1353,1378,1352
112,46.717339,-116.9919,9,250318,12010100,992,20157,20130
142,46.717339,-116.99194,8,250318,12053600,1386,1526,1499
139,46.717281,-116.99199,8,250318,12103100,1279,1427,1401
223,46.717407,-116.99171,6,250318,12152500,1408,1550,1523
172,46.717342,-116.99186,7,250318,12202200,3569,3709,3684
179,46.717468,-116.99197,7,250318,12251500,2215,2362,2336
226,46.717331,-116.99203,6,250318,12300800,1405,1547,1520
161,46.717243,-116.99195,7,250318,12350200,801,945,917
225,46.71748,-116.99197,6,250318,12395900,3116,3142,3115
175,46.717712,-116.99178,5,250318,12445100,1556,1582,1555
,60000,0,60000,,,,,
178,46.717346,-116.99182,5,250318,12553100,52063,52088,52062
151,46.717308,-116.99184,5,250318,12593400,677,703,676
147,46.717384,-116.99183,6,250318,13043000,2280,2304,2279
216,46.717373,-116.9919,5,250318,13092300,913,940,912
140,46.717422,-116.9917,6,250318,13142000,3562,3588,3561
139,46.717304,-116.99183,8,250318,13191500,4209,4234,4208
168,46.717213,-116.99191,6,250318,13240600,854,996,970
147,46.717396,-116.99174,7,250318,13290300,3495,3520,3494
150,46.717415,-116.99183,8,250318,13340100,5140,7287,7261
159,46.717163,-116.99214,6,250318,13385000,1770,1796,1769
211,46.717289,-116.99186,5,250318,13434500,2424,2449,2423
227,46.717514,-116.99165,7,250318,13484600,6046,9192,9165
177,46.717396,-116.99185,7,250318,13533400,2685,2711,2684
180,46.717258,-116.99192,7,250318,13583000,4327,4353,4326
215,46.717434,-116.99175,6,250318,14032200,1963,2105,2079
235,46.717316,-116.99177,5,250318,14081400,210,353,324
235,46.717476,-116.99187,5,250318,14130900,221,363,335
236,46.717316,-116.99184,6,250318,14180400,868,1015,988
169,46.717258,-116.99181,6,250318,14233101,32644,32786,32759
171,46.717251,-116.99183,6,250318,14275500,1122,2261,2236
264,46.71743,-116.99177,5,250318,14325900,3756,11789,60000
153,46.717342,-116.99192,9,250318,14382500,22411,44587,44561
179,46.717258,-116.99181,4,250318,14423600,1059,1086,1058
193,46.717484,-116.99191,5,250318,14473100,1671,1696,1669
237,46.717285,-116.9918,6,250318,14523900,15319,15346,15318
172,46.71719,-116.99173,8,250318,14575200,6948,34121,34095
173,46.717422,-116.9918,8,250318,15021700,4586,4733,4708
214,46.717346,-116.9919,3,250318,15070800,1203,1229,1202
172,46.717407,-116.99183,7,250318,15120300,1842,1990,1963
168,46.717209,-116.99182,7,250318,15165700,616,1617,1591
163,46.717186,-116.99183,7,250318,15215000,114,255,229
237,46.717293,-116.99187,5,250318,15264400,136,283,255
153,46.717247,-116.99193,7,250318,15313900,404,550,524
215,46.717426,-116.99191,5,250318,15363400,1050,1075,1049
214,46.717495,-116.99184,6,250318,15412700,149,291,264
212,46.717251,-116.99192,6,250318,15462300,1341,1487,1461
211,46.717339,-116.99174,5,9999,9999,91,113,90
213,46.7173,-116.99193,4,250318,15561000,175,319,291
366,46.717396,-116.99184,5,250318,16020500,25397,59452,60000
346,46.717312,-116.9918,6,250318,16065900,899,59981,60031
330,46.71727,-116.99178,6,250318,16115300,135,59741,60000
265,46.717201,-116.99179,7,250318,16164700,198,59401,60000
141,46.717201,-116.99178,7,250318,16210100,847,18999,18973
144,46.717308,-116.99184,6,250318,16253800,1490,1639,1612
142,46.717327,-116.99184,6,250318,16303900,5123,8274,8249
196,46.717392,-116.99199,5,250318,16352800,2756,2902,2877
140,46.717155,-116.9921,6,250318,16402000,383,525,498
